Date,prec,tmax,tmin,tmean,qt
3/12/2001,0,24.2588,13.4857,18.5364,1.99
3/13/2001,0,23.2029,13.6153,18.0505,1.99
3/14/2001,0,23.7985,13.3153,17.8763,1.98
3/15/2001,0,23.3105,13.4956,17.7795,1.94
3/16/2001,0,23.6782,12.7889,17.599,1.95
3/17/2001,0,22.843,14.5909,18.2773,1.94
3/18/2001,0,22.4109,13.5304,17.3184,1.94
3/19/2001,0,22.9703,13.7537,17.6211,2.03
3/20/2001,0,24.029,13.5088,17.9165,1.97
3/21/2001,2.3686,21.8891,13.422,16.9923,1.95
3/22/2001,4.7372,22.2226,13.2708,16.8763,1.93
3/23/2001,0,22.1559,14.1348,17.1298,1.88
3/24/2001,0,22.7857,14.0327,17.5741,1.91
3/25/2001,0,23.1599,13.4971,17.5936,2.19
3/26/2001,0,22.7415,14.9907,17.7615,2.04
3/27/2001,3.8568,22.3552,14.795,17.7285,1.94
3/28/2001,3.8568,23.3349,14.8779,18.0113,1.92
3/29/2001,0,23.9494,13.8584,18.1055,1.93
3/30/2001,11.5703,23.3798,15.6504,18.7552,1.87
3/31/2001,0,23.4475,15.3939,18.9307,1.83
4/1/2001,2.8441,23.0282,15.5689,18.6113,1.94
4/2/2001,2.8441,23.9218,15.0149,18.673,1.87
4/3/2001,0,23.3841,14.6972,18.5875,1.77
4/4/2001,0,22.9641,12.2332,17.3299,1.75
4/5/2001,0,23.7834,12.5608,17.6234,1.72
4/6/2001,0,23.7031,13.9814,18.1889,1.7
4/7/2001,0,23.9305,14.3253,18.1881,1.69
4/8/2001,8.7913,22.7427,15.1854,18.1378,1.71
4/9/2001,5.8609,22.4476,14.9675,18.094,1.8
4/10/2001,2.9304,23.3614,14.3587,18.1071,1.82
4/11/2001,0,23.9757,14.0988,18.5787,1.71
4/12/2001,0,23.2688,14.4249,18.1506,1.81
4/13/2001,0,22.724,14.7657,17.7305,1.76
4/14/2001,7.1925,20.9269,15.277,17.7043,2.01
4/15/2001,14.3851,22.0024,15.4455,17.7396,2.41
4/16/2001,6.9706,22.8102,13.1354,17.1883,2.39
4/17/2001,0,22.1772,14.2075,17.416,3.09
4/18/2001,6.9706,20.4604,14.6703,17.3379,2.63
4/19/2001,13.9412,23.1555,14.4959,17.5633,2.09
4/20/2001,6.9706,21.6363,14.5548,17.4009,1.88
4/21/2001,0,22.9599,14.8089,18.0066,1.76
4/22/2001,0,22.7396,14.5249,17.9034,1.71
4/23/2001,0,23.0442,13.5532,17.5082,1.69
4/24/2001,0,23.1191,13.2913,17.6911,1.66
4/25/2001,0,23.121,13.2996,17.5984,1.63
4/26/2001,0,23.4856,13.8473,18.2453,1.64
4/27/2001,0,24.3328,14.0971,18.473,1.62
4/28/2001,0,22.2932,15.8333,18.497,1.63
4/29/2001,4.7824,21.8315,15.59,18.2365,1.62
4/30/2001,19.1295,22.506,15.9835,18.6312,1.63
5/1/2001,9.0557,23.1121,15.9959,19.0768,1.57
5/2/2001,3.0186,23.2019,15.787,18.6262,1.68
5/3/2001,9.0557,25.1945,13.8887,18.903,1.68
5/4/2001,0,25.1473,14.5922,19.3125,1.58
5/5/2001,0,24.8392,13.214,19.2176,1.55
5/6/2001,0,24.2689,14.7623,19.2637,1.51
5/7/2001,0,24.4048,14.6095,18.9084,1.52
5/8/2001,14.7728,22.6603,15.0648,17.9222,1.59
5/9/2001,22.1591,20.9699,15.3043,17.5561,2.22
5/10/2001,0,23.1132,14.0852,18.1959,1.67
5/11/2001,5.4062,23.9999,15.4479,18.9069,1.6
5/12/2001,10.8124,23.4448,15.3063,18.9268,1.59
5/13/2001,10.8124,23.0176,15.2305,18.49,1.77
5/14/2001,16.2186,23.1372,15.4468,18.7362,2
5/15/2001,5.4062,21.4118,15.4851,17.8938,2.23
5/16/2001,0,24.3848,15.367,18.4604,2.15
5/17/2001,0,23.0029,15.037,18.447,1.83
5/18/2001,33.8255,23.4471,16.046,18.8802,1.91
5/19/2001,16.9127,23.4723,15.8744,18.9775,2.02
5/20/2001,16.9127,22.7473,16.3026,18.7853,2.18
5/21/2001,32.875,20.3258,15.8039,17.5617,2.59
5/22/2001,13.15,23.0324,15.6688,18.4177,2.11
5/23/2001,6.575,22.6556,14.5869,17.7891,2.45
5/24/2001,6.575,22.9003,14.733,17.9877,3.12
5/25/2001,6.575,23.0606,15.3198,18.1904,3.2
5/26/2001,12.7887,21.9619,14.0962,17.3882,3.41
5/27/2001,0,22.6629,15.457,17.9598,4.89
5/28/2001,0,21.2177,14.5219,17.5764,6.51
5/29/2001,12.7887,23.2258,14.6888,17.5377,5.63
5/30/2001,25.5774,21.754,14.6321,17.4177,4.35
5/31/2001,51.1548,21.1432,14.8454,17.3799,4.57
6/1/2001,0,19.9146,15.3113,17.0838,3.86
6/2/2001,14.8165,21.1392,14.6302,17.3069,4.32
6/3/2001,0,21.1138,14.4743,16.9979,4.95
6/4/2001,14.8165,21.3053,14.5369,17.0873,5.29
6/5/2001,29.6331,21.8968,14.2359,17.2539,4.77
6/6/2001,13.4818,22.4964,14.1056,17.5861,4.8
6/7/2001,20.2227,22.0684,14.7434,17.7771,4.09
6/8/2001,0,22.7484,14.7896,17.7842,4.39
6/9/2001,26.9637,22.05,14.8677,17.5475,6.01
6/10/2001,20.2227,22.4909,15.2948,18.0098,5.98
6/11/2001,10.661,21.0656,15.3254,17.4706,5.21
6/12/2001,10.661,22.6995,14.4796,17.8588,4.27
6/13/2001,5.3305,21.5333,14.7361,17.5503,3.71
6/14/2001,0,22.6038,14.1749,17.5236,3.4
6/15/2001,5.3305,22.8003,13.4147,17.6628,3.12
6/16/2001,0,22.0677,14.8975,17.6641,2.94
6/17/2001,12.3125,21.404,14.3861,17.8114,2.78
6/18/2001,12.3125,22.3353,13.4508,17.5565,2.63
6/19/2001,0,22.8452,15.1048,17.9323,2.56
6/20/2001,24.6249,21.6582,14.766,17.4198,2.46
6/21/2001,5.4849,19.7895,14.9946,17.344,2.44
6/22/2001,10.9698,22.188,15.5833,18.0789,2.52
6/23/2001,0,22.5037,15.0516,17.6776,2.41
6/24/2001,0,21.75,14.5919,17.6249,2.31
6/25/2001,5.4849,22.5604,15.9069,18.1668,2.25
6/26/2001,0,22.929,15.8435,18.6103,2.14
6/27/2001,0,23.5905,16.2492,19.1293,2.09
6/28/2001,32.8261,21.5046,16.4352,18.4712,2.07
6/29/2001,19.6957,20.2847,16.2916,18.0485,2.05
6/30/2001,45.9566,20.6879,15.0765,17.546,2.79
7/1/2001,0,22.9292,15.2001,17.9759,2.57
7/2/2001,4.3553,22.125,15.4126,17.8701,2.64
7/3/2001,0,22.7874,13.1093,17.5639,2.51
7/4/2001,0,22.9892,15.5094,18.4877,2.25
7/5/2001,26.1321,21.867,15.7848,18.0817,2.18
7/6/2001,29.3796,21.1407,14.6634,17.2982,2.23
7/7/2001,0,21.9621,14.3628,17.3963,2.16
7/8/2001,8.3942,22.0655,14.7634,17.2953,2.39
7/9/2001,8.3942,19.1565,15.0721,16.5895,3.17
7/10/2001,4.1971,20.9466,15.1938,17.3631,3.51
7/11/2001,11.829,22.292,15.356,17.8394,5.35
7/12/2001,11.829,23.0103,14.9916,17.7696,4.95
7/13/2001,0,22.9005,15.2042,18.251,3.61
7/14/2001,0,23.1485,15.0507,18.3539,3.19
7/15/2001,0,22.204,13.8402,17.537,2.98
7/16/2001,0,20.7144,15.0559,17.7876,3.21
7/17/2001,0,23.0785,15.0856,18.4565,3.04
7/18/2001,12.6823,19.7796,14.711,17.0428,3.05
7/19/2001,19.0235,18.4465,15.6209,16.7042,3.17
7/20/2001,19.0235,21.065,14.6399,16.8352,3.25
7/21/2001,7.8927,21.2759,13.9416,16.6596,3.14
7/22/2001,5.9195,18.8426,14.7915,16.3411,3.04
7/23/2001,1.9732,22.7943,14.1392,17.5521,2.94
7/24/2001,0,21.7365,14.5472,17.4558,2.82
7/25/2001,1.9732,22.8193,13.0757,16.7678,3.44
7/26/2001,5.2596,21.985,13.7506,16.8172,3.34
7/27/2001,5.2596,20.3705,13.8362,16.7154,3.21
7/28/2001,5.2596,22.7025,13.8363,17.5505,3.05
7/29/2001,0,22.2508,14.4719,17.9186,2.9
7/30/2001,0,20.5619,15.012,17.4624,2.87
7/31/2001,0,22.4383,14.6149,17.8061,2.85
8/1/2001,3.7338,22.1072,14.8353,18.0038,2.83
8/2/2001,7.4675,21.4422,14.4986,17.9419,2.72
8/3/2001,7.4675,20.0353,14.7489,17.1173,2.83
8/4/2001,7.4675,21.3198,13.8628,17.1636,3.08
8/5/2001,11.2013,20.3935,15.1821,17.2522,2.95
8/6/2001,3.4336,22.5867,14.4628,17.6007,2.78
8/7/2001,6.8671,21.7473,15.5719,18.2051,2.68
8/8/2001,0,22.3277,15.1319,18.2462,2.71
8/9/2001,10.3007,22.0038,16.0134,18.2106,3.18
8/10/2001,10.3007,19.6189,16.0602,17.8038,3.11
8/11/2001,0,22.3164,15.1422,18.2388,2.92
8/12/2001,6.576,21.7114,15.2388,18.193,2.78
8/13/2001,3.288,22.4929,15.8133,18.5853,3.17
8/14/2001,23.0159,21.6112,15.6175,18.3173,3.86
8/15/2001,0,21.543,16.0542,18.2385,3.78
8/16/2001,41.025,20.6595,15.4799,17.6956,4.62
8/17/2001,0,22.5909,16.373,18.5657,4.32
8/18/2001,0,21.7919,16.4341,18.5893,4.07
8/19/2001,8.205,23.1482,13.6915,18.0238,3.93
8/20/2001,0,22.463,15.3882,18.5091,4.01
8/21/2001,0,21.8542,16.1477,18.1323,4.91
8/22/2001,28.4244,21.7727,15.9067,18.259,5.28
8/23/2001,9.4748,21.6673,16.1746,18.0291,5.22
8/24/2001,9.4748,22.7438,14.266,17.6983,5.57
8/25/2001,9.4748,23.3178,14.8662,18.1135,5.58
8/26/2001,0,22.2153,15.4963,18.0113,6.6
8/27/2001,15.7131,21.7081,14.5259,17.5732,10.3
8/28/2001,7.8566,20.5751,15.2002,17.4154,9.94
8/29/2001,7.8566,21.3307,15.6982,17.6861,9
8/30/2001,23.5697,22.9285,14.7554,18.0084,8.74
8/31/2001,7.8566,22.5066,14.2689,17.5354,8.74
9/1/2001,13.2533,22.2167,14.7429,17.4998,8.8
9/2/2001,19.88,21.807,14.6815,17.5769,8.88
9/3/2001,6.6267,21.6894,14.9363,17.4611,9.72
9/4/2001,19.88,21.0459,14.5252,16.9181,13
9/5/2001,0,20.3186,14.6867,16.7871,16.7
9/6/2001,13.374,22.1443,14.4598,17.22,17.7
9/7/2001,0,21.4185,14.5992,17.3269,17.6
9/8/2001,0,20.8144,14.6069,16.8987,19.6
9/9/2001,26.7481,19.8667,13.9604,16.8096,22.5
9/10/2001,13.374,22.4872,13.2855,16.7945,18.9
9/11/2001,0,22.0296,13.9737,17.3386,7.1
9/12/2001,20.4168,20.7816,14.2909,17.1884,6.09
9/13/2001,17.8647,20.8324,13.6753,16.7139,5.78
9/14/2001,17.8647,18.944,14.7581,16.214,5.67
9/15/2001,35.7293,18.984,14.7758,16.1602,11.3
9/16/2001,17.0387,20.7453,13.7213,16.6771,8.76
9/17/2001,0,21.9869,13.9335,17.3311,7.78
9/18/2001,17.0387,22.3459,14.7694,17.6343,7.47
9/19/2001,8.5194,19.2879,14.0037,16.381,17.6
9/20/2001,8.5194,22.2752,14.7055,17.196,16.4
9/21/2001,0,21.5435,14.1367,17.0487,14.8
9/22/2001,0,21.3542,14.1979,17.0174,14
9/23/2001,0,21.0288,13.6472,16.7765,14.6
9/24/2001,33.128,21.9685,14.1226,17.1488,13.9
9/25/2001,0,22.3312,13.1578,17.1679,12.2
9/26/2001,22.5837,21.6529,14.2422,17.5272,11.5
9/27/2001,22.5837,22.0761,15.0207,17.5352,11.2
9/28/2001,45.1673,21.0446,15.5509,17.5927,10.3
9/29/2001,11.2918,19.1335,14.9864,16.5573,9.9
9/30/2001,0,21.6294,13.4809,16.6579,10.1
10/1/2001,0,22.337,13.8856,17.1984,9.84
10/2/2001,0,21.6488,15.2487,17.8085,9.32
10/3/2001,0,21.6956,15.3044,17.7994,8.39
10/4/2001,21.1347,22.7772,15.2088,18.2082,7.57
10/5/2001,42.2694,19.9384,15.8585,17.7846,6.94
10/6/2001,0,22.7429,15.3727,17.8693,6.38
10/7/2001,0,21.7397,15.3862,17.701,5.92
10/8/2001,0,19.0261,15.4938,17.1186,6.86
10/9/2001,39.6307,22.0923,14.7528,17.5163,7.55
10/10/2001,0,23.4092,14.2922,17.9447,6.69
10/11/2001,0,21.902,14.3838,17.2338,6.92
10/12/2001,0,22.6563,14.3156,17.5987,6.93
10/13/2001,16.2804,21.6055,14.4695,17.4897,7.95
10/14/2001,48.8411,21.6578,14.8325,17.4092,7.7
10/15/2001,16.2804,21.723,15.5283,17.9669,6.96
10/16/2001,14.2875,23.9062,15.4635,18.5041,6.48
10/17/2001,28.5751,22.6662,14.2434,17.5954,6.12
10/18/2001,0,19.309,14.3267,16.4703,7.53
10/19/2001,0,22.1839,14.4863,17.2919,8.86
10/20/2001,14.2875,21.233,13.9095,16.8619,9.11
10/21/2001,12.8772,19.052,15.4743,16.8589,10
10/22/2001,51.5087,21.5601,14.8802,17.129,9.9
10/23/2001,25.7543,18.3935,15.5782,16.5332,10.2
10/24/2001,0,21.6917,15.0138,17.5186,9.66
10/25/2001,0,21.8474,14.8504,17.7616,8.89
10/26/2001,0,21.0084,15.5765,17.5575,8.5
10/27/2001,96.8404,20.99,15.5988,17.6597,7.97
10/28/2001,0,20.7198,14.8583,17.2433,8.34
10/29/2001,0,20.929,15.5136,17.1813,9.06
10/30/2001,0,20.9129,14.8533,16.7749,14.2
10/31/2001,0,20.1889,14.545,16.3341,23.2
11/1/2001,19.1513,19.6465,15.1455,16.5448,26.7
11/2/2001,19.1513,18.4712,14.7706,16.2119,26.1
11/3/2001,0,21.5928,14.4789,16.9328,23.5
11/4/2001,0,19.4981,15.2062,16.7851,21.5
11/5/2001,0,21.5898,15.1405,17.4672,19.8
11/6/2001,0,22.3568,15.9481,18.0021,18
11/7/2001,23.6406,21.468,14.7897,17.3416,18.7
11/8/2001,0,20.7585,14.9559,17.2302,16.1
11/9/2001,0,21.9792,15.5877,17.9538,14.6
11/10/2001,0,22.3067,14.7678,17.6206,13.5
11/11/2001,0,21.5328,14.2193,17.3516,12.4
11/12/2001,0,22.7414,15.2654,18.1138,11.4
11/13/2001,0,21.562,15.4604,17.9749,10.8
11/14/2001,0,21.3073,15.1335,17.6565,10.3
11/15/2001,48.2539,22.1532,15.3702,17.9828,9.63
11/16/2001,0,21.9849,15.519,17.7938,9
11/17/2001,23.5176,21.1444,15.5323,17.5223,8.66
11/18/2001,23.5176,19.9237,15.7287,17.3532,8.74
11/19/2001,23.5176,20.6421,15.1605,16.9398,8.48
11/20/2001,0,20.2802,15.3345,16.9042,8.87
11/21/2001,0,20.6726,14.9874,17.0643,8.93
11/22/2001,11.1264,21.7001,15.1409,17.6026,9.38
11/23/2001,16.6896,20.6841,15.3705,17.2721,9.17
11/24/2001,33.3792,19.4593,15.1825,16.9877,8.53
11/25/2001,22.2528,20.4374,14.9448,16.9697,9.43
11/26/2001,17.4914,21.107,14.5977,17.2065,11.4
11/27/2001,26.2371,18.0162,14.5042,16.0386,11.8
11/28/2001,0,21.6649,13.245,16.7089,10.6
11/29/2001,0,22.2793,13.5706,17.0991,9.73
11/30/2001,0,20.8165,14.0161,16.7549,9.17
12/1/2001,0,19.6994,12.4518,15.6921,8.75
12/2/2001,0,20.3983,13.3975,16.2629,8.35
12/3/2001,0,21.4323,11.4622,16.0045,8
12/4/2001,0,21.6638,11.2461,15.658,7.7
12/5/2001,0,21.4359,13.44,16.496,7.46
12/6/2001,0,21.7919,15.0936,17.4209,7.37
12/7/2001,0,20.3391,14.7465,16.9428,7.08
12/8/2001,0,20.9585,14.8737,16.9917,6.92
12/9/2001,0,21.4445,15.089,17.535,6.71
12/10/2001,0,22.0443,15.4307,17.9146,6.53
12/11/2001,7.7033,21.5603,15.8885,18.0695,6.37
12/12/2001,23.1098,20.1806,16.0907,17.6898,6.49
12/13/2001,7.7033,21.4846,15.9335,17.7385,6.36
12/14/2001,7.7033,20.9925,15.0714,17.3664,6.14
12/15/2001,0,20.3778,15.4176,17.257,6.07
12/16/2001,0,21.7054,13.9029,17.0216,5.93
12/17/2001,0,22.4744,13.3818,17.305,5.76
12/18/2001,0,23.0897,13.832,17.758,5.63
12/19/2001,0,22.0207,14.5317,17.5382,5.52
12/20/2001,0,21.8218,15.6979,18.0676,5.39
12/21/2001,0,22.0397,15.6093,17.8023,5.32
12/22/2001,0,21.7355,15.2813,17.8759,3.86
12/23/2001,0,22.3722,15.3529,18.0782,3.71
12/24/2001,0,23.2472,14.9158,18.1533,3.62
12/25/2001,9.0827,21.1757,15.1949,17.4517,3.59
12/26/2001,0,21.528,15.8607,17.6895,3.57
12/27/2001,28.979,20.3393,14.2237,16.8779,3.57
12/28/2001,0,22.5492,13.5602,17.3849,3.53
12/29/2001,0,22.5718,15.134,18.0532,3.46
12/30/2001,0,21.3381,15.1485,17.5393,3.5
12/31/2001,24.1492,21.8829,14.7276,17.5467,3.51
1/1/2002,0,22.5797,15.3962,17.692,3.66
1/2/2002,0,22.5069,14.9226,17.8686,3.63
1/3/2002,45.5275,20.3948,15.0819,17.2496,3.66
1/4/2002,0,21.4255,14.284,16.8297,3.66
1/5/2002,0,22.1816,14.3885,17.3423,3.6
1/6/2002,0,22.6732,14.1035,17.5525,3.55
1/7/2002,0,22.8011,13.8595,17.4091,3.46
1/8/2002,0,18.3078,13.9604,15.9907,4.5
1/9/2002,0,20.033,13.6089,15.9136,5.66
1/10/2002,0,20.8991,13.9484,16.3936,5.55
1/11/2002,0,20.1906,14.9414,16.8624,4.01
1/12/2002,0,21.6835,12.5819,16.5807,3.64
1/13/2002,0,21.6126,12.9678,16.5002,3.44
1/14/2002,0,22.09,10.538,15.9469,3.32
1/15/2002,0,22.2182,10.8178,16.3586,3.23
1/16/2002,0,21.1921,13.2078,16.5892,3.25
1/17/2002,0,21.7881,13.268,17.0133,3.2
1/18/2002,0,21.9596,12.3316,16.6507,2.99
1/19/2002,0,22.191,13.081,17.0274,2.97
1/20/2002,0,22.7495,11.383,16.5723,2.94
1/21/2002,0,22.0396,13.225,17.0008,2.89
1/22/2002,0,20.9484,12.8532,16.356,2.81
1/23/2002,0,22.5115,13.8379,17.2805,2.8
1/24/2002,0,23.8688,12.9954,17.6621,2.85
1/25/2002,0,23.1302,15.2848,18.1587,2.81
1/26/2002,0,21.8527,15.0996,17.8861,2.95
1/27/2002,0,22.7217,14.1317,17.7547,2.95
1/28/2002,0,22.329,13.9755,17.3131,2.82
1/29/2002,0,22.3976,13.9646,17.4073,2.7
1/30/2002,0,22.7652,13.489,17.428,2.68
1/31/2002,0,22.0334,14.785,17.6229,2.68
2/1/2002,0,22.2206,15.4536,18.3042,2.66
2/2/2002,0,23.14,14.7542,18.0103,2.64
2/3/2002,0,23.0352,13.2235,17.2712,2.61
2/4/2002,0,23.0892,13.6846,17.3354,2.57
2/5/2002,0,21.9613,13.2429,17.0329,2.57
2/6/2002,0,22.1524,12.4567,16.6479,2.5
2/7/2002,0,21.5439,13.2801,16.8947,2.49
2/8/2002,5.0299,22.4204,11.7624,16.8548,2.49
2/9/2002,0,22.5752,13.1573,17.0565,2.87
2/10/2002,0,22.8839,13.2957,17.0308,2.85
2/11/2002,0,23.0816,12.4691,17.0654,2.8
2/12/2002,0,22.5327,13.8389,17.4081,2.76
2/13/2002,0,22.6435,12.4264,17.1884,2.73
2/14/2002,0,23.5884,11.9837,16.7501,2.72
2/15/2002,0,22.8483,12.3169,16.5833,2.7
2/16/2002,0,22.9185,13.7664,17.4856,2.67
2/17/2002,0,23.7343,11.6081,17.2083,2.64
2/18/2002,0,23.7165,13.8829,17.7932,2.61
2/19/2002,0,22.8531,12.7224,17.6018,2.59
2/20/2002,0,24.068,13.1268,17.8769,2.57
2/21/2002,0,23.1143,12.5955,17.744,2.55
2/22/2002,0,23.7565,12.4373,17.073,2.57
2/23/2002,3.6779,21.9622,14.2914,17.5795,2.7
2/24/2002,0.9195,21.7919,14.8057,17.505,2.57
2/25/2002,0,23.8016,15.7829,18.5377,2.5
2/26/2002,0,23.9324,13.3121,17.7697,2.46
2/27/2002,0,22.6891,13.2413,18.0077,2.43
2/28/2002,0,23.1221,14.2026,18.01,2.39
3/1/2002,0,23.938,12.9429,17.7327,2.37
3/2/2002,0,23.9847,13.3044,18.1191,2.37
3/3/2002,0,24.6468,14.473,18.7075,2.35
3/4/2002,0,23.8859,13.2229,18.2901,2.3
3/5/2002,0,22.837,13.625,17.7068,2.29
3/6/2002,7.8701,22.7032,12.6981,17.1385,2.28
3/7/2002,0,23.4343,12.6091,17.3329,2.29
3/8/2002,0,23.7227,12.1775,17.6564,2.27
3/9/2002,0,23.5881,13.2672,18.0941,2.24
3/10/2002,0,23.655,14.3689,18.0551,2.2
3/11/2002,0,22.7229,13.6642,17.4954,2.19
3/12/2002,0,24.5464,14.7983,18.6824,2.16
3/13/2002,0,24.1704,13.3203,18.7439,2.15
3/14/2002,0,23.8101,14.4917,18.8926,2.13
3/15/2002,0,24.8509,13.3391,18.6149,2.12
3/16/2002,0,24.5191,13.5121,18.4415,2.1
3/17/2002,0,24.1932,14.9361,18.6451,2.11
3/18/2002,0,23.6031,14.6578,18.8353,2.13
3/19/2002,20.6145,23.6856,15.2581,18.4926,2.1
3/20/2002,0,22.0813,14.6655,17.7122,2.1
3/21/2002,0,22.9372,14.5314,18.1974,2.11
3/22/2002,0,22.7934,15.6563,18.4242,2.1
3/23/2002,0,23.9466,14.4493,18.4649,2.03
3/24/2002,0,24.4466,13.7532,18.3419,2.01
3/25/2002,0,24.2598,15.754,19.3312,1.98
3/26/2002,0,25.1156,16.0581,19.7051,1.97
3/27/2002,0,24.9144,15.6721,19.4683,1.94
3/28/2002,0,23.7423,15.2523,18.8426,1.93
3/29/2002,0,23.2105,13.7296,18.0446,1.93
3/30/2002,0,24.2897,13.8254,18.3426,1.92
3/31/2002,0,24.2578,13.8072,18.5181,1.9
4/1/2002,0,24.7575,14.7179,18.9906,1.88
4/2/2002,0,24.2064,15.4248,19.0035,1.88
4/3/2002,4.0868,25.188,14.4317,19.2208,1.88
4/4/2002,0,24.2375,14.9198,19.0914,1.86
4/5/2002,0,24.5352,14.6867,18.8263,1.85
4/6/2002,0,24.2448,13.7924,18.3606,1.82
4/7/2002,0,24.1551,13.6305,18.1889,1.83
4/8/2002,0,24.3668,13.5242,18.1722,1.82
4/9/2002,6.2076,25.1455,13.4879,18.4803,1.79
4/10/2002,0,23.1168,13.4242,18.3676,1.79
4/11/2002,0,22.1974,14.5599,18.022,1.78
4/12/2002,0,23.0403,12.5183,17.9685,1.77
4/13/2002,10.6323,23.1757,13.513,18.0516,1.79
4/14/2002,0,23.4562,14.0939,18.3069,1.83
4/15/2002,0,24.2611,13.3322,18.5828,1.79
4/16/2002,0,24.2794,13.2215,18.2744,1.72
4/17/2002,0,24.1623,13.8679,18.7969,1.71
4/18/2002,0,24.617,14.6432,19.0176,1.68
4/19/2002,3.0213,24.3445,15.2085,19.0385,1.73
4/20/2002,3.0213,23.6739,15.47,19.0374,1.72
4/21/2002,2.3152,23.7107,14.4198,18.451,1.77
4/22/2002,6.9456,23.1592,15.1387,18.8495,1.71
4/23/2002,4.6304,23.2506,16.2093,19.1324,1.69
4/24/2002,11.576,24.1717,16.0745,19.1971,1.75
4/25/2002,2.3152,24.2161,15.6729,18.9423,1.71
4/26/2002,12.2768,23.4153,15.7322,18.6396,1.71
4/27/2002,0,23.466,14.8443,18.7197,1.7
4/28/2002,0,24.1503,14.6405,19.1924,1.76
4/29/2002,0,25.236,14.731,19.0456,1.78
4/30/2002,0,24.956,14.4013,19.1657,1.78
5/1/2002,0,24.834,13.9273,18.9002,1.77
5/2/2002,0,24.8617,13.6797,18.9588,1.76
5/3/2002,20.9956,25.5412,15.9264,19.6501,1.77
5/4/2002,0,23.3114,16.5637,19.2899,1.8
5/5/2002,0,23.5143,16.2146,19.023,1.94
5/6/2002,7.4882,21.6255,16.7822,18.7387,1.93
5/7/2002,14.9764,22.7887,15.6279,19.0341,2.07
5/8/2002,7.4882,23.4511,17.1709,19.8449,1.9
5/9/2002,7.4882,23.5321,17.0734,19.7775,1.99
5/10/2002,0,24.1089,16.5557,19.4965,1.9
5/11/2002,19.3903,23.404,16.7814,19.6011,2.14
5/12/2002,3.8781,24.1127,16.4968,19.8577,1.98
5/13/2002,3.8781,24.8452,16.91,20.3228,1.85
5/14/2002,7.7561,23.9552,17.6445,20.3527,1.76
5/15/2002,11.6342,23.5378,17.8499,20.1319,1.78
5/16/2002,16.2525,22.2096,17.1012,19.113,1.85
5/17/2002,32.505,22.5229,16.1273,18.8116,2.52
5/18/2002,16.2525,22.7546,15.0267,18.6364,2.13
5/19/2002,0,22.2643,15.2458,18.3977,2.09
5/20/2002,0,21.9193,16.9885,18.6035,2.22
5/21/2002,0,22.8173,14.5333,18.1049,2.69
5/22/2002,14.3262,23.4057,15.1623,18.8154,2.64
5/23/2002,14.3262,23.7469,14.3988,18.7016,2.12
5/24/2002,28.6524,22.5596,16.031,19.1432,2.06
5/25/2002,57.3048,22.5368,15.8506,18.3809,3.11
5/26/2002,36.3045,18.2152,15.8216,16.5095,5.32
5/27/2002,24.203,20.9994,14.502,17.0632,5.81
5/28/2002,12.1015,19.7447,15.3221,17.183,4.38
5/29/2002,12.1015,20.0821,14.9269,17.3419,4
5/30/2002,36.3045,21.6461,15.2175,17.5902,4.17
5/31/2002,12.1015,22.2106,16.2739,18.4738,3.15
6/1/2002,15.7028,21.8129,14.3626,18.1314,2.77
6/2/2002,0,22.7239,15.7151,18.4631,2.55
6/3/2002,15.7028,21.9793,16.1109,18.4302,2.76
6/4/2002,0,22.3314,16.3985,18.507,3.19
6/5/2002,15.7028,20.8988,15.1894,17.6944,5.95
6/6/2002,18.1328,20.832,14.8048,17.6604,4.33
6/7/2002,0,22.0283,15.0335,18.0198,3.41
6/8/2002,9.0664,18.797,15.5102,17.2696,5.05
6/9/2002,18.1328,21.3211,14.8339,17.2732,4.88
6/10/2002,36.2657,22.9949,15.6729,18.3218,4.87
6/11/2002,10.9464,22.4275,14.6824,18.1222,5.11
6/12/2002,10.9464,21.4548,14.4244,17.7283,4.64
6/13/2002,0,22.9069,14.5178,17.5787,4.91
6/14/2002,0,22.692,14.1168,18.1118,4.73
6/15/2002,0,22.0118,15.1878,18.0437,4.3
6/16/2002,5.4803,22.8663,15.3334,18.6637,3.89
6/17/2002,10.9605,22.6651,15.5596,18.6271,3.59
6/18/2002,10.9605,20.7839,15.9474,18.2818,3.39
6/19/2002,0,22.5097,14.6113,17.8505,4.34
6/20/2002,0,23.5486,15.6733,18.8123,4
6/21/2002,12.1259,22.6108,15.6916,18.9811,3.54
6/22/2002,4.042,23.4026,16.0462,19.3266,3.31
6/23/2002,8.0839,23.5659,17.0015,19.6192,3.51
6/24/2002,28.2937,20.8076,16.3006,18.3857,3.41
6/25/2002,4.042,23.7759,15.8746,19.0929,3.23
6/26/2002,12.0046,22.2066,16.3487,18.9145,3.08
6/27/2002,4.0015,22.8134,15.9202,19.0206,3.11
6/28/2002,4.0015,23.6691,16.3921,19.3463,3.02
6/29/2002,0,24.0323,16.5539,19.3836,2.89
6/30/2002,12.0046,22.7338,16.4236,19.0158,2.82
7/1/2002,9.2195,21.2028,16.3719,18.4467,2.95
7/2/2002,3.0732,24.5209,16.0838,19.3411,2.82
7/3/2002,3.0732,22.9153,16.5849,19.4618,2.64
7/4/2002,12.2927,21.5567,17.2089,19.1077,2.72
7/5/2002,21.5122,21.2097,15.8664,17.9808,3.46
